id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage
gyroscope-gyd,gyd,Gyroscope GYD,1.0,24207411,954,826155.0,1.005,0.998862,0.00019404,0.0194,24208960.0029494,24208960.0029494,,1.042,-4.04897
alexgo,alex,ALEX Lab,0.02934401,24204742,955,662220.0,0.03031021,0.02844893,0.00062129,2.16306,824202519.2098585,1000000000.0,1000000000.0,0.539882,-94.56454
origyn-foundation,ogy,ORIGYN,0.00270492,24192657,956,145949.0,0.00288305,0.00270216,-8.028636146801e-05,-2.88259,8832471775.597624,10416637316.5537,10620470496.95,0.04559569,-93.99855
stake-link,sdl,stake.link,0.409897,24171447,957,43468.0,0.426286,0.359663,0.04299838,11.71942,58768057.12,100000000.0,100000000.0,1.1,-62.7073
nusd,susd,sUSD,0.99452,24165203,958,1014036.0,0.995314,0.99257,0.00035441,0.03565,24292149.06261789,24292149.06261789,24292149.06261789,2.45,-59.46816
prosper,pros,Prosper [OLD],0.469126,24106764,959,7468.88,0.481575,0.46744,-0.00064636735750917,-0.13759,51394815.0,100000000.0,100000000.0,9.61,-95.12436
penumbra,um,Penumbra,0.668955,24093183,960,8119.57,0.694387,0.666485,-0.019745660149440236,-2.86709,36029827.155316,100030127.164983,,2.7,-75.30102
origin-staked-s,os,Origin Sonic,0.418046,24075137,961,18832202.0,0.44715,0.412217,-0.011256928101720298,-2.62214,57427332.11127356,57427332.11127356,,0.989146,-57.66891
polymath,poly,Polymath,0.02647371,24005498,962,12667.46,0.02875203,0.01814673,0.00732024,38.2189,898550829.6745886,1000000000.0,,1.59,-98.32164
metacade,mcade,Metacade,0.01438555,23919960,963,4565680.0,0.01449324,0.01356141,0.00061931,4.49876,1661942326.98,2000000000.0,2000000000.0,0.04720046,-69.5007
sentinel-protocol,bounty,ChainBounty,0.04740222,23884557,964,2070780.0,0.04747929,0.04519751,0.00187019,4.10741,505833333.0,505833333.0,1000449852.0,0.414779,-88.61945
mister-miggles,miggles,Mister Miggles,0.02455842,23873033,965,3380956.0,0.02671391,0.02319972,-0.000230408846258738,-0.92949,958764787.5052289,958764787.5052289,1000000000.0,0.191335,-87.00729
token-pocket,tpt,TokenPocket Token,0.00693597,23861591,966,88931.0,0.00693752,0.00675752,0.00015166,2.23547,3466457401.0,3466457401.0,,0.14558,-95.27297
xsgd,xsgd,XSGD,0.75009,23704848,967,14240608.0,0.76244,0.738234,-0.000552928492269955,-0.07366,31604158.366133,31604158.366133,,1.36,-44.71015
rarible,rari,RARI,1.3,23674039,968,350075.0,1.31,1.25,0.02416292,1.89572,18233863.666339792,25000000.0,25000000.0,46.7,-97.21966
crown-by-third-time-games,crown,Crown by Third Time Games,0.094724,23638587,969,236341.0,0.102149,0.087403,0.00214052,2.312,249807692.31,250000000.0,250000000.0,1.98,-95.22922
clash-of-lilliput,col,Clash of Lilliput,0.286482,23625830,970,7852.37,0.292758,0.278099,0.00381617,1.35006,82074400.0,1000000000.0,1000000000.0,5.12,-94.38638
illuminaticoin,nati,IlluminatiCoin,7.1024e-07,23625050,971,41270.0,7.41199e-07,6.49085e-07,4.9428e-08,7.47993,33000000000000.0,33000000000000.0,33000000000000.0,1.51e-06,-52.85917
airtor-protocol,anyone,ANyONe Protocol,0.292815,23574880,972,732708.0,0.312579,0.265557,0.02576255,9.647,79937689.60971649,100000000.0,100000000.0,3.97,-92.58294
genesysgo-shadow,shdw,Shadow Token,0.14531,23514106,973,949366.0,0.167627,0.13896,0.00181184,1.26262,161721893.4160788,169057206.264172,169057206.264172,2.82,-94.85216
rei-network,rei,REI Network,0.02399132,23513065,974,2075502.0,0.02542221,0.02373557,-0.000485692982003485,-1.98428,976000329.0,1000000000.0,1000000000.0,0.354607,-93.21236
quick,quick,Quickswap [OLD],31.2,23450117,975,137432.0,31.47,28.3,2.68,9.39252,750574.2144236814,1000000.0,1000000.0,1590.57,-98.03991
vertex-protocol,vrtx,Vertex,0.052088,23288093,976,2130395.0,0.052666,0.050632,0.00012717,0.24475,445898625.7722047,1000000000.0,1000000000.0,0.520089,-89.96579
quickswap,quick,Quickswap,0.03103795,23286362,977,30512022.0,0.03159324,0.0281493,0.00258997,9.10423,749857390.460986,998401166.449149,1000000000.0,0.229794,-86.46989
star-atlas,atlas,Star Atlas,0.00125739,23269670,978,928059.0,0.0012929,0.00122394,2.39e-05,1.93718,18573527729.359,36000000000.0,36000000000.0,0.267549,-99.53145
bubblemaps,bmt,Bubblemaps,0.087121,23250046,979,76049116.0,0.164493,0.08333,-0.013475955227206751,-13.39602,256180900.0,1000000000.0,1000000000.0,0.164493,-46.70695
sideshift-token,xai,SideShift,0.158324,23204371,980,16815.07,0.163098,0.157431,-0.001555800530962964,-0.97311,146624982.7536707,209999943.9971488,,1.13,-85.94697
quantum-resistant-ledger,qrl,Quantum Resistant Ledger,0.295112,23185293,981,5539.48,0.304417,0.280863,-0.003315005094277679,-1.11083,78392960.0,78392960.0,105000000.0,3.87,-92.33909
alchemix,alcx,Alchemix,9.58,23029745,982,5510856.0,10.06,9.36,-0.04767209032061359,-0.4954,2398193.766622231,3007817.550916903,3007817.550916903,2066.2,-99.53538
pocket-network,pokt,Pocket Network,0.0137161,22946465,983,267272.0,0.01398109,0.0127635,0.00088529,6.89968,1690245284.338041,1721135056.795616,,3.11,-99.56441
layer3,l3,Layer3,0.04123487,22923757,984,10878679.0,0.04261164,0.0400314,0.00019683,0.47963,559980045.9250679,3333333333.0,3333333333.0,0.149578,-72.32706
collaterize,collat,Collaterize,0.02290424,22881868,985,9686743.0,0.0258575,0.02030721,0.0002736,1.20899,999964238.610656,999964238.610656,999973317.89,0.04173701,-45.00386
ahatoken,aht,AhaToken,0.00375225,22857485,986,824348.0,0.00387707,0.00364277,2.667e-05,0.71586,6115348190.331059,7730764631.06281,10500000000.0,0.03894145,-90.4018
pikaboss,pika,Pikaboss,5.4043e-08,22763157,987,29227.0,5.6437e-08,5.2588e-08,1.234e-09,2.33626,420690000000000.0,420690000000000.0,420690000000000.0,2.68064e-07,-79.81876
polkastarter,pols,Polkastarter,0.227794,22699162,988,4012061.0,0.235359,0.226085,-8.2211699559548e-05,-0.03608,99209631.94000003,100000000.0,100000000.0,7.51,-96.95675
sleepless-ai,ai,Sleepless AI,0.173515,22623387,989,14292427.0,0.179312,0.170117,-0.001937467078808625,-1.10427,130000000.0,1000000000.0,,2.34,-92.58858
bemo-staked-ton,stton,bemo Staked TON,2.8,22590319,990,28196.0,2.89,2.71,0.03481282,1.26019,8040367.818851752,8040367.818851752,,8.54,-67.0968
stride,strd,Stride,0.241925,22365767,991,158278.0,0.2475,0.198814,0.0417807,20.87525,92374254.361319,92374486.781695,100000000.0,7.77,-96.88368
sx-network-2,sx,SX Network,0.03999951,22353984,992,236.67,0.04811541,0.0358852,-0.000318806656758548,-0.79072,557689001.054,999253979.0,1000000000.0,0.248586,-83.90219
novem-gold,nnn,Novem Gold Token,110.11,22332783,993,184538.0,114.02,108.59,-1.6184606276361109,-1.44862,201850.446001,201850.446001,,669.65,-83.47792
gelato,gel,Gelato,0.089731,22188676,994,182382.0,0.091863,0.078046,0.01082615,13.72053,247938417.0309724,420690000.0,420690000.0,4.21,-97.87182
dora-factory-2,dora,Dora Factory,0.02199704,22179155,995,4476816.0,0.02330231,0.02170634,-0.000370118248148591,-1.65474,1000000000.0,1000000000.0,1000000000.0,0.298518,-92.60395
nakamoto-games,naka,Nakamoto Games,0.339277,22149697,996,10623196.0,0.363749,0.311516,0.02329432,7.37202,64984277.5,180000000.0,180000000.0,6.71,-94.92543
agoric,bld,Agoric,0.03279169,22127743,997,944868.0,0.03327468,0.03169565,0.00031525,0.97071,672649672.063875,1073101297.28249,,0.751177,-95.60916
step-finance,step,Step Finance,0.069155,22093075,998,91043.0,0.072297,0.066633,0.0011615,1.70825,318038432.6610835,349999528.5799596,,10.2,-99.31976
elon4afd,elon4afd,Elon4AfD,0.02198975,22080415,999,328056.0,0.02346275,0.02030376,0.00158281,7.75623,999969820.352183,999969820.352183,1000000000.0,0.247045,-91.08279
hypurr-fun,hfun,Hypurr Fun,22.09,21956377,1000,64249.0,22.24,21.77,0.090422,0.41106,996815.31045882,996815.35421092,1000000.0,300.19,-92.66779
